start_time_ns,end_time_ns,start_time_iso,end_time_iso,duration_sec,duration_ms,instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,min_temp_c,thermal_delta_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
1772490581117788160,1772490581840910080,2026-03-02T16:29:41.117788,2026-03-02T16:29:41.840910,0.723116758003016,722.6271629333496,156962457,192501354,0.8153836517949895,1927866,7033633,0.2740924924573119,62,5,67,58,0,11.0,16.0,46.0,39.0,,0.014762268571428571,0.0,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,50,47,3,0.6723403930664062,289.14928436279297,290.20047187805176,powersave,1,7547.460543637274,42.28,59.49,42.28,17.21,1,3.8,361,164.296875,839.79296875,llama-3.3-70b-versatile,groq,simple,US,linear,0.977074,0.00010449263611111112,1,f28ffc8a,,,,,,,,,,,,,,
1772490645001753088,1772490645944638976,2026-03-02T16:30:45.001753,2026-03-02T16:30:45.944639,0.9428796040010639,942.4607753753662,153895513,161143162,0.955023539875679,1814013,6133947,0.2957333997179956,54,0,54,61,0,7.0,17.0,46.0,37.0,,0.05838057678571429,0.0,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,50,47,3,0.7724761962890625,401.95775032043457,402.904748916626,powersave,1,5087.7448964284295,43.18,79.38,43.18,36.199999999999996,0,2.5,361,164.765625,840.921875,llama-3.3-70b-versatile,groq,simple,US,linear,0.823307,8.804810972222223e-05,2,ac2a052a,,,,,,,,,,,,,,
1772490611948787968,1772490614894467072,2026-03-02T16:30:11.948788,2026-03-02T16:30:14.894467,2.9456730890015024,2945.258140563965,146054789,221373695,0.6597657820185004,3921236,9250841,0.42387886679708364,80,15,95,158,0,24.0,45.0,45.642857142857146,37.0,,0.23784422,0.0,0.0,0.0,2900.0,4.725821945612552,0,0,0,True,296,290,6,0.7431507110595703,2827.84366607666,-1418.877363204956,powersave,1,4503.170644818376,41.1,80.61,27.48,39.51,1,5.0,362,164.625,840.921875,llama-3.3-70b-versatile,groq,simple,US,agentic,2.963523,0.00031693232083333334,1,99ca2a4d,795.6187725067139,307.6345920562744,305.5381774902344,0.0,0.0,0.0,3.0,1.0,1.0,2.0,153.8172960281372,1.0,0.23879999999999998,1.600589
1772490676052032000,1772490678382395136,2026-03-02T16:31:16.052032,2026-03-02T16:31:18.382395,2.3303574710007524,2329.8935890197754,507740772,681234573,0.7453244332037153,5926811,19900390,0.2978238617434131,74,2,76,541,0,18.0,38.0,45.90909090909091,37.0,,0.1621632167857143,0.0,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,296,290,6,0.6680488586425781,3920.069694519043,-2818.6988830566406,powersave,1,4398.054936196069,65.71,78.7,59.52,12.990000000000009,0,2.5,361,164.9453125,840.921875,llama-3.3-70b-versatile,groq,simple,US,agentic,2.459189,0.00026299660138888887,2,289fff67,487.23745346069336,209.32269096374512,404.5987129211426,0.0,0.0,0.0,3.0,1.0,1.0,2.0,104.66134548187256,1.0,0.23879999999999998,1.237023
