start_time_ns,end_time_ns,start_time_iso,end_time_iso,duration_sec,duration_ms,instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,min_temp_c,thermal_delta_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
1772503693966464000,1772503694339653888,2026-03-02T20:08:13.966464,2026-03-02T20:08:14.339654,0.37318722299824003,372.8787899017334,36978357,59863478,0.6177114700886573,635405,3031097,0.2096287251777162,52,0,52,20,0,6.0,12.0,46.0,37.0,,0.010346342142857142,0.0,0.0,0.0,3400.0,4.725821945612552,0,0,0,True,50,47,3,0.6849765777587891,126.48367881774902,126.91402435302734,powersave,1,11451.442440921068,30.14,30.14,30.14,0.0,1,7.6,368,164.05078125,839.88671875,llama-3.3-70b-versatile,groq,simple,US,linear,0.866019,9.261592083333334e-05,1,46fdb2cb,,,,,,,,,,,,,,
1772503757176883968,1772503758032533760,2026-03-02T20:09:17.176884,2026-03-02T20:09:18.032534,0.8556445409994922,855.0724983215332,675246089,599531801,1.126289027327176,1319688,8231048,0.1603304949746375,48,1,49,72,0,16.0,18.0,46.75,38.0,,0.03449987821428571,0.0,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,50,47,3,0.6055831909179688,374.4616508483887,375.3619194030762,powersave,1,6349.169234955948,15.74,71.35,10.92,55.60999999999999,0,1.3,367,164.54296875,841.015625,llama-3.3-70b-versatile,groq,simple,US,linear,3.71051,0.00039681843055555557,2,e0bb106f,,,,,,,,,,,,,,
1772503724446942208,1772503727070130176,2026-03-02T20:08:44.446942,2026-03-02T20:08:47.070130,2.6231826590010314,2622.7221488952637,597765711,606749400,0.9851937406118573,7297590,22635849,0.322390823511855,72,1,73,181,0,25.0,94.0,47.75,37.0,,0.1351239907142857,0.0,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,295,289,6,0.6163120269775391,2236.9637489318848,-984.64035987854,powersave,1,5719.248608289773,38.19,74.59,28.26,36.400000000000006,1,3.8,367,164.40625,841.015625,llama-3.3-70b-versatile,groq,simple,US,agentic,4.674851,0.0004999493430555555,1,c8e2f9ea,536.6265773773193,305.9544563293457,409.5959663391113,0.0,0.0,0.0,3.0,1.0,1.0,2.0,152.97722816467285,1.0,0.2385,1.559173
1772503788140865024,1772503790568397056,2026-03-02T20:09:48.140865,2026-03-02T20:09:50.568397,2.427529300999595,2427.1562099456787,1914999472,1887460737,1.0145903617808607,4018939,26372000,0.15239416805703018,59,0,59,526,0,31.0,34.0,48.63636363636363,38.0,,0.0666261875,0.0,0.0,0.0,3000.0,4.725821945612552,0,0,0,True,296,290,6,0.24819374084472656,3388.329267501831,-2233.532667160034,powersave,1,6142.167504057619,38.65,79.17,19.72,40.52,0,2.5,367,164.7421875,841.015625,llama-3.3-70b-versatile,groq,simple,US,agentic,9.809522,0.0010490738805555555,2,fd536bf0,541.7518615722656,309.85212326049805,303.12156677246094,0.0,0.0,0.0,3.0,1.0,1.0,2.0,154.92606163024902,1.0,0.23879999999999998,1.446404
