start_time_ns,end_time_ns,start_time_iso,end_time_iso,duration_sec,duration_ms,instructions,pkg_energy_uj,core_energy_uj,uncore_energy_uj,dram_energy_uj,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,baseline_id,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,min_temp_c,thermal_delta_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
1772727965221952000,1772727966574867968,2026-03-05T10:26:05.221952,2026-03-05T10:26:06.574868,1.3529095320000124,1352.315902709961,68794790,3687735,1619869,2067866,,108243805,0.6355540624241729,1813788,4830501,0.3754865178580855,50,2,52,70,0,12.0,24.0,43.833333333333336,38.0,0,0.4297323067857143,0.0,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,50,47,3,0.7860660552978516,585.1969718933105,585.700273513794,powersave,baseline_1772665872_359413,1,4481.201461770966,51.31,93.37,34.74,42.06,1,5.0,350,165.98828125,840.22265625,llama-3.3-70b-versatile,groq,simple,IN,linear,0.214217,4.2129343333333324e-05,1,cb107fb1,,,,,,,,,,,,,,
1772727966681703168,1772727969722974976,2026-03-05T10:26:06.681703,2026-03-05T10:26:09.722975,3.041265673000453,3040.7912731170654,122324242,5466844,1903804,3563040,,143398437,0.8530374846414819,2549685,6155829,0.41419035519017827,68,3,71,137,0,13.0,26.0,43.857142857142854,37.0,0,1.9237578675,0.0,0.0,0.0,1200.0,4.725821945612552,0,0,0,True,296,290,6,0.2319812774658203,2763.9284133911133,-1317.2385692596436,powersave,baseline_1772665872_359413,1,1315.1182178646186,70.84,98.63,70.84,27.789999999999992,1,2.5,350,166.359375,841.37109375,llama-3.3-70b-versatile,groq,simple,IN,agentic,0.0,0.0,1,ff397304,778.0966758728027,408.31542015075684,259.601354598999,0.0,0.0,0.0,3.0,1.0,1.0,2.0,204.15771007537842,1.0,0.23879999999999998,0.0
