instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,duration_ms,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
90922403,155390153,0.5851233250281953,2051455,6554669,0.3129761396036932,34,1,35,53,0,11.0,17.0,44.46153846153846,38.0,,1965.1102725042856,8159.258866617143,0.0,0.0,3600.0,4.725821945612552,0,0,0,True,50,47.0,3.0,22.80116081237793,376.7986297607422,377.7008056640625,powersave,1,6645.570712800023,20.0,20.0,1,2.5,363,164.33203125,839.703125,llama-3.3-70b-versatile,groq,simple,US,linear,0.900636,9.631801666666667e-05,879.9846172332764,1,e6bb8b8a,,,,,,,,,,,,,,
9113502717,9623339726,0.9470207824397449,53293019,130739735,0.4076267937976163,61,3,64,722,0,26.0,350.0,57.333333333333336,41.0,,1966.911139747143,8161.3440872142855,0.0,0.0,3600.0,4.725821945612552,0,0,0,True,296,,,0.3726482391357422,2491.777181625366,-1466.69602394104,powersave,1,7586.927889651723,20.0,20.0,1,6.3,363,164.8671875,840.8515625,llama-3.3-70b-versatile,groq,simple,US,agentic,24.02756,0.0025696140555555554,2150.541067123413,1,d8f1a498,621.3178634643555,203.34172248840332,200.17409324645996,0.0,0.0,0.0,3.0,1.0,1.0,2.0,101.67086124420166,1.0,0.23879999999999998,1.87821
