instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,duration_ms,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
147707918,188128182,0.7851450879379678,1996236,7933553,0.25161941944548677,44,5,49,56,0,8.0,16.0,0,37.0,,1254.0525378135715,7314.819134815357,0.0,0.0,2600.0,4.725821945612552,0,0,0,True,50,47.0,3.0,0.7011890411376953,399.76024627685547,400.7246494293213,powersave,1,6449.702395316198,20.0,20.0,1,2.5,362,164.875,839.73828125,llama-3.3-70b-versatile,groq,simple,US,linear,1.024197,0.00010953217916666669,946.7103481292725,1,68a4542f,,,,,,,,,,,,,,
304978764,406361021,0.7505118558110917,6072483,17346513,0.3500693770557806,49,6,55,206,0,25.0,69.0,0,37.0,,1257.0558084964287,7318.601833589642,0.0,0.0,3200.0,4.725821945612552,0,0,0,True,296,,,0.644683837890625,3024.6143341064453,-1214.231014251709,powersave,1,4329.912560690623,20.0,20.0,1,2.6,362,165.8125,841.19140625,llama-3.3-70b-versatile,groq,simple,US,agentic,5.257622,0.0005622734638888889,3766.819715499878,1,991e69d6,785.3536605834961,309.7975254058838,714.9672508239746,0.0,0.0,0.0,3.0,1.0,1.0,2.0,154.8987627029419,1.0,0.23879999999999998,1.83522
