start_time_ns,end_time_ns,start_time_iso,end_time_iso,duration_sec,duration_ms,instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,baseline_id,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,min_temp_c,thermal_delta_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
1772581512882731008,1772581513264291072,2026-03-03T17:45:12.882731,2026-03-03T17:45:13.264291,0.38155794799968135,381.0718059539795,443453827,390155466,1.136608007947273,2652621,6144951,0.4316748823546355,54,0,54,31,0,2.0,15.0,61.0,46.0,0,0.015040815714285715,0.0,0.0,0.0,3600.0,4.725821945612552,0,0,0,True,50,47,3,0.2467632293701172,126.61981582641602,126.93214416503906,performance,baseline_1772580114_345201,1,6437.107027267819,40.21,40.21,40.21,0.0,1,2.6,349,164.6015625,839.9140625,llama-3.3-70b-versatile,groq,simple,IN,linear,1.731756,0.00034057868,1,9af8fd72,,,,,,,,,,,,,,
1772581543369929984,1772581545561507072,2026-03-03T17:45:43.369930,2026-03-03T17:45:45.561507,2.191576603996509,2191.0431385040283,724050228,1239540305,0.5841280231706544,11578744,46296570,0.2500993918123956,69,0,69,281,1,5.0,26.0,50.8,41.0,0,0.9297605892857143,0.0,0.0,0.0,3600.0,4.725821945612552,0,0,0,True,296,290,6,0.4062652587890625,2237.9114627838135,-1222.264289855957,performance,baseline_1772580114_345201,1,2190.2809285975986,72.74,95.48,54.23,22.74000000000001,1,0.0,349,164.90625,840.9140625,llama-3.3-70b-versatile,groq,simple,IN,agentic,2.340921,0.00046038112999999996,1,224837d3,564.5098686218262,308.70604515075684,142.4086093902588,0.0,0.0,0.0,3.0,1.0,1.0,2.0,154.35302257537842,1.0,0.23879999999999998,0.0
