instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,duration_ms,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
760791799,857673529,0.887041249701435,10490129,26993904,0.38861103603243163,40,1,41,351,1,17.0,50.0,46.642857142857146,37.0,,1073.0804024721429,3914.4480841089285,0.0,0.0,2800.0,4.725821945612552,0,0,0,True,584,39.0,545.0,1.4252662658691406,1431.9689273834229,1432.948350906372,powersave,1,3806.070158854139,20.0,20.0,1,0.0,364,164.6484375,839.71484375,llama-3.3-70b-versatile,groq,custom,US,linear,3.584693,0.0003833630013888889,2996.2663650512695,1,1a5da1f4,,,,,,,,,,,,,,
4864643643,5217054794,0.9324501725752815,60266083,155334105,0.3879771477100924,61,4,65,1557,0,81.0,359.0,47.39655172413793,37.0,,1076.009043012857,3917.965973219286,0.0,0.0,2200.0,4.725821945612552,0,0,0,True,2564,,,0.6601810455322266,10628.647327423096,-4696.735620498657,powersave,1,4036.4987849952045,20.0,20.0,1,7.5,364,165.48046875,840.9765625,llama-3.3-70b-versatile,groq,custom,US,agentic,21.312906,0.002279296891666667,12020.5659866333,1,77a9d248,1190.0460720062256,2557.4581623077393,2184.361219406128,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2557.4581623077393,1.0,0.42,6.482207
