start_time_ns,end_time_ns,start_time_iso,end_time_iso,duration_sec,duration_ms,instructions,pkg_energy_uj,core_energy_uj,uncore_energy_uj,dram_energy_uj,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,baseline_id,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,min_temp_c,thermal_delta_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
1772672163658061056,1772672164360414976,2026-03-04T18:56:03.658061,2026-03-04T18:56:04.360415,0.7023488269987865,701.7250061035156,38158522,1835505,783567,1051938,,53122793,0.7183079022219333,793757,2218047,0.35786302093688727,53,10,63,44,0,6.0,12.0,46.0,46.0,0,0.05263649357142857,0.0,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,50,47,3,0.7359981536865234,278.02109718322754,278.9778709411621,powersave,baseline_1772665872_359413,1,4815.276597826619,57.23,76.66,57.23,19.43,1,2.5,365,164.984375,839.9140625,llama-3.3-70b-versatile,groq,simple,US,linear,0.033075,3.5371875e-06,1,93a987ed,,,,,,,,,,,,,,
1772672194468163072,1772672197260216832,2026-03-04T18:56:34.468163,2026-03-04T18:56:37.260217,2.7920482589979656,2791.6038036346436,601617889,8639138,4291737,4347401,,541594410,1.1108273606442873,4134430,11827267,0.34956765582446053,76,14,90,255,0,16.0,32.0,45.07692307692308,46.0,0,0.246121325,0.0,0.0,0.0,1700.0,4.725821945612552,0,0,0,True,296,290,6,0.6196498870849609,2542.165994644165,-1221.6887474060059,powersave,baseline_1772665872_359413,1,4163.198224930149,53.93,79.71,32.9,25.779999999999994,1,2.5,365,165.30859375,841.05078125,llama-3.3-70b-versatile,groq,simple,US,agentic,1.468707,0.00015707005416666666,1,e2e6e075,604.7933101654053,308.3763122558594,406.3599109649658,0.0,0.0,0.0,3.0,1.0,1.0,2.0,154.1881561279297,1.0,0.23879999999999998,0.0
