start_time_ns,end_time_ns,start_time_iso,end_time_iso,duration_sec,duration_ms,instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,baseline_id,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,min_temp_c,thermal_delta_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
1772636432403917056,1772636434167593984,2026-03-04T09:00:32.403917,2026-03-04T09:00:34.167594,1.7636750100000427,1763.0279064178467,3331395051,2664716706,1.2501873251662647,25105453,56081970,0.447656403653438,49,5,54,200,0,9.0,137.0,55.125,57.0,0,0.018478542142857143,0.0,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,280,46,234,0.29397010803222656,814.9487972259521,815.3810501098633,powersave,baseline_1772580114_345201,1,6129.227995009923,36.24,58.9,36.24,22.659999999999997,1,13.7,361,165.859375,839.8984375,llama-3.3-70b-versatile,groq,stock_search,US,linear,10.751895,0.0011498554375,1,ad42b148,,,,,,,,,,,,,,
1772636499972734976,1772636501559812096,2026-03-04T09:01:39.972735,2026-03-04T09:01:41.559812,1.5870739000001777,1586.519479751587,241270680,325013719,0.7423399871929713,4512868,10366491,0.43533226431200295,49,1,50,91,0,13.0,25.0,46.0,46.0,0,0.10789689392857142,0.0,0.0,0.0,1200.0,4.725821945612552,0,0,0,True,269,46,223,0.8089542388916016,727.7908325195312,728.1818389892578,powersave,baseline_1772580114_345201,1,4590.551892335008,24.99,80.47,24.99,55.480000000000004,0,6.2,363,166.546875,841.26953125,llama-3.3-70b-versatile,groq,stock_search,US,linear,0.117227,1.253677638888889e-05,2,8e0d09f2,,,,,,,,,,,,,,
1772636464273818880,1772636469864967168,2026-03-04T09:01:04.273819,2026-03-04T09:01:09.864967,5.591145059000155,5590.45672416687,2801227868,3043952080,0.9202601730839337,36390326,120603703,0.3017347319758499,66,0,66,685,0,40.0,292.0,50.7037037037037,52.0,0,0.2248460225,0.0,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,571,180,391,0.33402442932128906,5100.274562835693,-2362.267255783081,powersave,baseline_1772580114_345201,1,4966.678282289698,42.13,78.75,33.72,36.62,1,12.5,362,166.4296875,841.26953125,llama-3.3-70b-versatile,groq,stock_search,US,agentic,15.886694,0.0016989936638888887,1,2807ca5e,457.7341079711914,300.2016544342041,1979.518175125122,0.0,0.0,0.0,2.0,1.0,1.0,1.0,300.2016544342041,1.0,0.2813,1.656761
1772636531667001088,1772636538257738240,2026-03-04T09:02:11.667001,2026-03-04T09:02:18.257738,6.59073078099982,6590.093612670898,858035345,1267740131,0.6768227367884752,14121134,47399849,0.2979151684639333,64,11,75,762,0,51.0,85.0,45.15625,46.0,0,0.4520185289285714,0.0,0.0,0.0,3600.0,4.725821945612552,0,0,0,True,559,179,380,0.5323886871337891,8025.71439743042,-4793.262720108032,powersave,baseline_1772580114_345201,1,4072.779777876633,51.0,79.41,17.95,28.409999999999997,0,2.5,364,166.96875,841.26953125,llama-3.3-70b-versatile,groq,stock_search,US,agentic,0.0,0.0,2,2b8f461f,566.1725997924805,300.3973960876465,2365.1533126831055,0.0,0.0,0.0,2.0,1.0,1.0,1.0,300.3973960876465,1.0,0.27770000000000006,0.0
