instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,duration_ms,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
259010350,254575282,1.0174214399966766,3699888,7718460,0.4793557264013806,37,0,37,51,1,4.0,26.0,0,39.0,,1380.0058734935715,7463.902373895714,0.0,0.0,2000.0,4.725821945612552,0,0,0,True,50,47.0,3.0,0.7374286651611328,300.01282691955566,300.3990650177002,powersave,1,4961.704849899649,20.0,20.0,1,2.5,364,164.63671875,839.7421875,llama-3.3-70b-versatile,groq,simple,US,linear,1.620498,0.00017330325833333333,771.9120979309082,1,c34f53ad,,,,,,,,,,,,,,
6832576736,5522972816,1.2371193854523581,46998182,89258133,0.5265422927902828,61,0,61,580,3,13.0,260.0,0,43.0,,1381.1774509889285,7465.309678976071,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,296,,,0.27871131896972656,2267.8635120391846,-1139.1384601593018,powersave,1,6682.944521937579,20.0,20.0,1,15.0,363,165.1953125,840.87109375,llama-3.3-70b-versatile,groq,simple,US,agentic,23.273927,0.002489017193055556,2365.424394607544,1,93bd5645,546.5717315673828,285.94970703125,296.097993850708,0.0,0.0,0.0,3.0,1.0,1.0,2.0,142.974853515625,1.0,0.23879999999999998,2.221571
