instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,duration_ms,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
335907100,287666735,1.1676953193771258,2527561,9536669,0.265036041410266,34,1,35,72,0,11.0,20.0,46.5,37.0,,901.8395887317857,3713.917953799643,0.0,0.0,2200.0,4.725821945612552,0,0,0,True,50,47.0,3.0,1.1911392211914062,401.3032913208008,402.07862854003906,powersave,1,6424.480569581958,20.0,20.0,1,2.5,364,164.4609375,839.7421875,llama-3.3-70b-versatile,groq,simple,US,linear,1.319805,0.0001411458125,957.1201801300049,1,816954ba,,,,,,,,,,,,,,
526679293,468712839,1.1236715728198774,3207195,9475570,0.3384698756908555,53,1,54,229,0,20.0,40.0,46.666666666666664,37.0,,904.6202107964285,3717.402996090714,0.0,0.0,2200.0,4.725821945612552,0,0,0,True,296,,,0.7898807525634766,2050.5120754241943,-1094.4855213165283,powersave,1,5422.198745377137,20.0,20.0,1,0.0,365,164.68359375,839.7421875,llama-3.3-70b-versatile,groq,simple,US,agentic,3.150456,0.00033692376666666666,2053.410530090332,1,944bad81,518.071174621582,249.72844123840332,188.1873607635498,0.0,0.0,0.0,3.0,1.0,1.0,2.0,124.86422061920166,1.0,0.23879999999999998,1.325906
