instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,duration_ms,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
140344254,207009121,0.6779616923256246,3550435,8897163,0.3990524844829751,33,0,33,148,0,18.0,32.0,43.857142857142854,35.0,,1607.928870605,4589.936546091429,0.0,0.0,3100.0,4.725821945612552,0,0,0,True,621,39.0,582.0,1.123666763305664,1424.0992069244385,1424.523115158081,powersave,1,3987.7283443232586,20.0,20.0,1,0.0,364,164.69140625,839.75390625,llama-3.3-70b-versatile,groq,custom,US,linear,2.18605,0.00023378590277777774,2983.9043617248535,1,8eec3d83,,,,,,,,,,,,,,
1488559840,1707218380,0.8719211657034761,17607008,49755092,0.35387348896872706,51,7,58,1001,0,56.0,99.0,44.17391304347826,34.0,,1611.4580108403572,4594.278199243571,0.0,0.0,2500.0,4.725821945612552,0,0,0,True,2625,,,0.6527900695800781,11944.318771362305,-7266.185522079468,powersave,1,3671.268969758473,20.0,20.0,1,0.0,363,165.34765625,840.96484375,llama-3.3-70b-versatile,groq,custom,US,agentic,8.186785,0.0008755311736111112,9507.611751556396,1,911e4f06,1199.864387512207,2047.300100326538,1430.9203624725342,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2047.300100326538,1.0,0.42,4.932095
