instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,duration_ms,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
659594601,704401187,0.9363905302448049,6554118,13604329,0.4817670904606909,34,0,34,456,0,6.0,38.0,46.72727272727273,37.0,,2541.666242982857,8874.6556135025,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,50,47.0,3.0,0.8006095886230469,292.0827865600586,292.4690246582031,powersave,1,7915.334993850261,20.0,20.0,1,8.8,363,164.44921875,839.84765625,llama-3.3-70b-versatile,groq,simple,US,linear,2.452595,0.00026229140972222224,818.4113502502441,1,ecb65929,,,,,,,,,,,,,,
5835724528,4600853080,1.2684005393191125,41952532,75030695,0.5591382566828149,54,1,55,218,0,9.0,241.0,57.56410256410256,43.0,,2543.1652256085713,8876.467055473215,0.0,0.0,3600.0,4.725821945612552,0,0,0,True,293,,,0.2841949462890625,2343.4576988220215,-1322.6251602172852,powersave,1,6251.942491543594,20.0,20.0,1,12.7,364,164.953125,840.9765625,llama-3.3-70b-versatile,groq,simple,US,agentic,20.971197,0.0022427530125,2143.0139541625977,1,a80f572d,509.3858242034912,174.1178035736084,337.2387886047363,0.0,0.0,0.0,3.0,1.0,1.0,2.0,87.0589017868042,1.0,0.2379,1.844168
