start_time_ns,end_time_ns,start_time_iso,end_time_iso,duration_sec,duration_ms,instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,min_temp_c,thermal_delta_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
1772489639024004096,1772489639938985984,2026-03-02T16:13:59.024004,2026-03-02T16:13:59.938986,0.9149760479995166,914.515495300293,98839292,173020370,0.5712581241156749,2138708,7643723,0.2797992548918897,59,0,59,55,1,11.0,16.0,45.0,38.0,,0.03129403107142857,0.0,0.0,0.0,3600.0,4.725821945612552,0,0,0,True,50,47,3,0.7719993591308594,388.9138698577881,389.7213935852051,powersave,1,6567.411958424884,20.0,20.0,40.28,25.519999999999996,1,5.1,362,164.1796875,839.78515625,llama-3.3-70b-versatile,groq,simple,US,linear,1.043593,0.0001116064736111111,1,f1f0c35f,,,,,,,,,,,,,,
1772489702482459136,1772489703261441024,2026-03-02T16:15:02.482459,2026-03-02T16:15:03.261441,0.7789723499990941,778.5866260528564,153893580,200716805,0.7667199565078768,2612294,8338330,0.31328743285526,51,0,51,57,0,8.0,22.0,46.0,37.0,,0.016851763214285713,0.0,0.0,0.0,3600.0,4.725821945612552,0,0,0,True,50,47,3,0.7388591766357422,320.3132152557373,321.2165832519531,powersave,1,7270.867249157819,20.0,20.0,45.89,13.14,0,5.0,364,164.5859375,840.78515625,llama-3.3-70b-versatile,groq,simple,US,linear,1.0194,0.00010901916666666668,2,8d823625,,,,,,,,,,,,,,
1772489670046430976,1772489672375725056,2026-03-02T16:14:30.046431,2026-03-02T16:14:32.375725,2.3292897989995254,2328.8252353668213,542719547,498729694,1.088203797626696,3578572,10471037,0.3417590826963939,77,6,83,234,0,20.0,51.0,46.54545454545455,38.0,,0.1603243207142857,0.0,0.0,0.0,3600.0,4.725821945612552,0,0,0,True,296,290,6,0.7450580596923828,2510.857105255127,-1418.5373783111572,powersave,1,5291.079731046937,20.0,20.0,44.47,35.33,1,3.8,362,164.4609375,840.78515625,llama-3.3-70b-versatile,groq,simple,US,agentic,3.465158,0.00037057939722222224,1,a1ee762b,600.5840301513672,307.85107612609863,183.6566925048828,0.0,0.0,0.0,3.0,1.0,1.0,2.0,153.92553806304932,1.0,0.23879999999999998,1.354997
1772489733368439808,1772489736283101952,2026-03-02T16:15:33.368440,2026-03-02T16:15:36.283102,2.914656967997871,2914.234399795532,351715431,346536901,1.0149436610792568,5259302,12350102,0.42585089580636665,63,0,63,162,2,21.0,45.0,46.0,37.0,,0.20907807464285713,0.0,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,295,289,6,0.5548000335693359,3886.3790035247803,-2502.95352935791,powersave,1,4400.469639950635,20.0,20.0,34.21,45.10999999999999,0,5.1,362,164.84765625,840.91796875,llama-3.3-70b-versatile,groq,simple,US,agentic,2.531559,0.00027073617083333336,2,14741e51,667.5174236297607,307.7733516693115,407.9322814941406,0.0,0.0,0.0,3.0,1.0,1.0,2.0,153.88667583465576,1.0,0.2385,1.690196
