instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,duration_ms,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
459303811,435182500,1.0554280353644736,6006110,11304363,0.5313090175890495,31,1,32,59,0,5.0,32.0,50.0,39.0,,2549.6218306414285,8883.975967525,0.0,0.0,3600.0,4.725821945612552,0,0,0,True,50,47.0,3.0,0.3540515899658203,201.31683349609375,201.86996459960938,powersave,1,6227.107714406225,20.0,20.0,1,2.5,362,164.30078125,839.72265625,llama-3.3-70b-versatile,groq,simple,US,linear,2.066108,0.0002209587722222222,553.386926651001,1,6e15b4d7,,,,,,,,,,,,,,
7540554349,7752495808,0.9726615190450936,69891998,238297928,0.2932967088156973,52,5,57,784,0,36.0,268.0,57.339622641509436,41.0,,2550.0926469832143,8884.468290475,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,296,,,0.7731914520263672,2297.5053787231445,-910.9008312225342,powersave,1,7331.4927655029705,20.0,20.0,1,3.8,362,164.9921875,840.87109375,llama-3.3-70b-versatile,groq,simple,US,agentic,22.418733,0.0023975589458333337,2857.3989868164062,1,afe4e4a8,672.9803085327148,203.41849327087402,509.9964141845703,0.0,0.0,0.0,3.0,1.0,1.0,2.0,101.70924663543701,1.0,0.23879999999999998,2.542985
