start_time_ns,end_time_ns,start_time_iso,end_time_iso,duration_sec,duration_ms,instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
1772470663481730048,1772470664396459008,2026-03-02T10:57:43.481730,2026-03-02T10:57:44.396459,0.9147272479995081,913.5539531707764,232006167,235114106,0.9867811461724887,3401248,7339169,0.46343775432886203,30,3,33,77,0,6.0,36.0,48.25,40.0,,446.1608614164286,679.3994663389286,0.0,0.0,3600.0,4.725821945612552,0,0,0,True,50,42.0,8.0,0.5137920379638672,386.995792388916,387.38346099853516,powersave,1,5144.742665375342,20.0,20.0,1,8.6,360,164.90234375,839.71875,llama-3.3-70b-versatile,groq,capital,IN,linear,2.215249,0.0004356656366666666,1,c0a5dbd5,,,,,,,,,,,,,,
1772470694504621056,1772470697636755968,2026-03-02T10:58:14.504621,2026-03-02T10:58:17.636756,3.1321294100007435,3131.507158279419,940226110,1219696104,0.7708691590606245,11741726,33100462,0.3547299732553582,39,3,42,625,0,23.0,51.0,46.93333333333333,38.0,,448.31313188785714,681.9993628771429,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,306,,,0.7448196411132812,2463.4501934051514,-947.258710861206,powersave,1,4191.591887406693,20.0,20.0,1,0.0,359,165.25390625,840.85546875,llama-3.3-70b-versatile,groq,capital,IN,agentic,3.486255,0.00068563015,1,0310fac7,390.6850814819336,300.3706932067871,824.7308731079102,0.0,0.0,0.0,2.0,1.0,1.0,1.0,300.3706932067871,1.0,0.2018,1.734943
