start_time_ns,end_time_ns,start_time_iso,end_time_iso,duration_sec,duration_ms,instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,baseline_id,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,min_temp_c,thermal_delta_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
1772650951398747904,1772650953677812224,2026-03-04T13:02:31.398748,2026-03-04T13:02:33.677812,2.279052933001367,2278.0256271362305,258648649,414706131,0.6236914037810548,5403777,18622355,0.29017688686527565,257,26,283,249,3,29.0,385.0,62.63636363636363,53.0,0,0.08196638142857143,0.0,0.0,0.0,3600.0,4.725821945612552,0,0,0,True,35,13,22,37.89234161376953,1012.7673149108887,1013.6802196502686,powersave,baseline_1772580114_345201,1,6347.163011584208,30.71,79.26,15.86,48.550000000000004,1,5.0,367,178.390625,926.41796875,unknown,local,simple,US,linear,25.06195,0.0026802363194444443,1,166d74f6,,,,,,,,,,,,,,
1772650983797400064,1772651029764342016,2026-03-04T13:03:03.797400,2026-03-04T13:03:49.764342,45.966950070000166,45966.36414527893,20264192296,22304286384,0.9085335413616522,243700656,699537714,0.3483738633711463,417,751,1168,7152,1,411.0,10946.0,69.68609865470852,61.0,0,1.43785107,0.0,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,388,61,327,0.7381439208984375,47538.87844085693,-24624.268293380737,powersave,baseline_1772580114_345201,1,6914.294961322123,42.37,79.9,11.92,37.53000000000001,1,1.2,365,178.87890625,931.0859375,unknown,local,simple,US,agentic,671.846467,0.07185024716527778,1,e1e19e18,11476.840496063232,11148.478507995605,289.01195526123047,0.0,0.0,0.0,3.0,0.0,0.0,1.0,11148.478507995605,1.0,0.2364,34.535699
