instructions,cycles,ipc,cache_misses,cache_references,cache_miss_rate,context_switches_voluntary,context_switches_involuntary,total_context_switches,thread_migrations,run_queue_length,kernel_time_ms,user_time_ms,frequency_mhz,package_temp_celsius,baseline_temp_celsius,c2_time_seconds,c3_time_seconds,c6_time_seconds,c7_time_seconds,ring_bus_freq_mhz,wakeup_latency_us,thermal_during_experiment,thermal_now_active,thermal_since_boot,experiment_valid,total_tokens,prompt_tokens,completion_tokens,dns_latency_ms,api_latency_ms,compute_time_ms,governor,turbo_enabled,interrupt_rate,start_temp_c,max_temp_c,is_cold_start,background_cpu_percent,process_count,rss_memory_mb,vms_memory_mb,model_name,provider,task_id,country_code,workflow_type,energy_j,carbon_g,duration_ms,run_number,experiment_id,planning_time_ms,execution_time_ms,synthesis_time_ms,phase_planning_ratio,phase_execution_ratio,phase_synthesis_ratio,llm_calls,tool_calls,tools_used,steps,avg_step_time_ms,complexity_level,complexity_score,orchestration_tax_j
51974884,92480571,0.5620086839645486,1217500,3889090,0.31305523914334715,39,1,40,30,0,7.0,11.0,0,37.0,,1292.842982450357,7360.245688825714,0.0,0.0,3600.0,4.725821945612552,0,0,0,True,50,47.0,3.0,0.8399486541748047,178.73215675354004,179.43334579467773,powersave,1,8327.526927740355,20.0,20.0,1,3.8,369,164.9453125,839.73046875,llama-3.3-70b-versatile,groq,simple,US,linear,0.605468,6.475143888888889e-05,478.41334342956543,1,39552411,,,,,,,,,,,,,,
1055512949,934879743,1.1290360679041904,7427558,22825415,0.3254073584204274,41,0,41,318,1,27.0,64.0,0,38.0,,1295.8574852260715,7364.002839529286,0.0,0.0,3500.0,4.725821945612552,0,0,0,True,296,,,0.8625984191894531,2680.9287071228027,-1216.430425643921,powersave,1,5066.745860153425,20.0,20.0,1,3.8,368,165.62890625,840.8828125,llama-3.3-70b-versatile,groq,simple,US,agentic,4.715792,0.0005043277555555556,3028.3737182617188,1,3c39c97e,644.1590785980225,410.92443466186523,409.24692153930664,0.0,0.0,0.0,3.0,1.0,1.0,2.0,205.46221733093262,1.0,0.23879999999999998,1.700328
